id,URL,Name,category,Size,Serving,Calories,AverageRatings,Ratings,image_link
928,http://allrecipes.com/recipe/shrimp-lemon-pepper-linguini/detail.aspx,Shrimp Lemon Pepper Linguini,Seafood,1055.23,4,481,4.58,333,http://images.media-allrecipes.com/userphotos/140x140/00/13/40/134064.jpg
929,http://allrecipes.com/recipe/pan-seared-tilapia/detail.aspx,Pan-Seared Tilapia,Seafood,553.4,4,249,4.65,74,http://images.media-allrecipes.com/userphotos/140x140/00/44/89/448976.jpg
930,http://allrecipes.com/recipe/heathers-grilled-salmon/detail.aspx,Heather's Grilled Salmon,Seafood,853.69,4,380,4.87,67,http://images.media-allrecipes.com/userphotos/140x140/00/82/95/829598.jpg
931,http://allrecipes.com/recipe/mexican-shrimp-cocktail/detail.aspx,Mexican Shrimp Cocktail,Seafood,1763.09,6,258,4.68,84,http://images.media-allrecipes.com/userphotos/140x140/00/55/50/555035.jpg
932,http://allrecipes.com/recipe/daves-low-country-boil/detail.aspx,Dave's Low Country Boil,Seafood,8869.2,15,722,4.82,92,http://images.media-allrecipes.com/userphotos/140x140/00/14/28/142888.jpg
933,http://allrecipes.com/recipe/lemon-rosemary-salmon/detail.aspx,Lemon Rosemary Salmon,Seafood,359.1,2,257,4.4,82,http://images.media-allrecipes.com/userphotos/140x140/00/03/47/34708.jpg
934,http://allrecipes.com/recipe/balsamic-glazed-salmon-fillets/detail.aspx,Balsamic-Glazed Salmon Fillets,Seafood,1007.85,6,288,4.38,294,http://images.media-allrecipes.com/userphotos/140x140/00/03/09/30938.jpg
935,http://allrecipes.com/recipe/baked-salmon-fillets-dijon/detail.aspx,Baked Salmon Fillets Dijon,Seafood,581.63,4,331,4.52,221,http://images.media-allrecipes.com/userphotos/140x140/00/31/13/311317.jpg
936,http://allrecipes.com/recipe/basil-shrimp/detail.aspx,Basil Shrimp,Seafood,1621.8,9,206,4.56,200,http://images.media-allrecipes.com/userphotos/140x140/00/00/30/3093.jpg
937,http://allrecipes.com/recipe/fish-tacos-with-honey-cumin-cilantro-slaw-and-chipotle-mayo/detail.aspx,Fish Tacos with Honey-Cumin Cilantro Slaw and Chipotle Mayo,Seafood,2014.52,4,984,4.66,95,http://images.media-allrecipes.com/userphotos/140x140/00/12/42/124253.jpg
938,http://allrecipes.com/recipe/marinated-tuna-steak/detail.aspx,Marinated Tuna Steak,Seafood,628.6,4,200,4.62,141,http://images.media-allrecipes.com/userphotos/140x140/00/58/40/584060.jpg
939,http://allrecipes.com/recipe/frogmore-stew/detail.aspx,Frogmore Stew,Seafood,10475.84,12,499,4.79,122,http://images.media-allrecipes.com/userphotos/140x140/00/62/53/625389.jpg
940,http://allrecipes.com/recipe/remoulade-sauce-a-la-new-orleans/detail.aspx,Remoulade Sauce a la New Orleans,Seafood,514.86,6,359,4.69,54,http://images.media-allrecipes.com/userphotos/140x140/00/57/19/571906.jpg
941,http://allrecipes.com/recipe/shrimp-and-mushroom-linguini-with-creamy-cheese-herb-sauce/detail.aspx,Shrimp and Mushroom Linguini with Creamy Cheese Herb Sauce,Seafood,1077.45,4,601,4.48,209,http://images.media-allrecipes.com/userphotos/140x140/00/02/95/29576.jpg
942,http://allrecipes.com/recipe/halibut-supreme/detail.aspx,Halibut Supreme,Seafood,1304.94,6,441,4.39,62,http://images.media-allrecipes.com/userphotos/140x140/00/89/51/895127.jpg
943,http://allrecipes.com/recipe/garlic-alfredo-tilapia/detail.aspx,Garlic Alfredo Tilapia,Seafood,780.6,4,435,4.79,70,http://images.media-allrecipes.com/userphotos/140x140/00/56/83/568320.jpg
944,http://allrecipes.com/recipe/salmon-chowder/detail.aspx,Salmon Chowder,Seafood,3045.91,8,490,4.61,119,http://images.media-allrecipes.com/userphotos/140x140/00/54/68/546847.jpg
945,http://allrecipes.com/recipe/delicious-salmon/detail.aspx,Delicious Salmon,Seafood,658.34,4,318,4.65,60,http://images.media-allrecipes.com/userphotos/140x140/00/77/74/777443.jpg
946,http://allrecipes.com/recipe/brazilian-fish-stew/detail.aspx,Brazilian Fish Stew,Seafood,2593.08,6,359,4.46,54,http://images.media-allrecipes.com/userphotos/140x140/00/48/94/489490.jpg
947,http://allrecipes.com/recipe/cod-au-gratin/detail.aspx,Cod au Gratin,Seafood,1689.27,6,379,4.24,50,http://images.media-allrecipes.com/userphotos/140x140/01/95/24/1952477.jpg
948,http://allrecipes.com/recipe/cajun-crawfish-and-shrimp-etouffe/detail.aspx,Cajun Crawfish and Shrimp Etouffe,Seafood,1815.53,6,264,4.76,110,http://images.media-allrecipes.com/userphotos/140x140/00/26/18/261805.jpg
949,http://allrecipes.com/recipe/aunt-carols-spinach-and-fish-bake/detail.aspx,Aunt Carol's Spinach and Fish Bake,Seafood,962.34,4,306,4.09,68,http://images.media-allrecipes.com/userphotos/140x140/00/03/09/30901.jpg
950,http://allrecipes.com/recipe/best-tuna-melt-new-jersey-diner-style/detail.aspx,Best Tuna Melt (New Jersey Diner Style),Seafood,1018.69,4,519,4.63,158,http://images.media-allrecipes.com/userphotos/140x140/00/02/06/20611.jpg
951,http://allrecipes.com/recipe/soy-ginger-salmon/detail.aspx,Soy Ginger Salmon,Seafood,720.88,4,333,4.56,70,http://images.media-allrecipes.com/userphotos/140x140/00/77/18/771874.jpg
952,http://allrecipes.com/recipe/garlic-shrimp-linguine/detail.aspx,Garlic Shrimp Linguine,Seafood,983.91,8,287,4.23,118,http://images.media-allrecipes.com/userphotos/140x140/02/38/36/2383605.jpg
953,http://allrecipes.com/recipe/caesar-salad-supreme/detail.aspx,Caesar Salad Supreme,Seafood,788.92,6,384,4.74,355,http://images.media-allrecipes.com/userphotos/140x140/00/16/70/167093.jpg
954,http://allrecipes.com/recipe/marinated-scallops-wrapped-in-bacon/detail.aspx,Marinated Scallops Wrapped in Bacon,Seafood,1182.76,24,83,4.59,51,http://images.media-allrecipes.com/userphotos/140x140/00/65/94/659487.jpg
955,http://allrecipes.com/recipe/fish-tacos/detail.aspx,Fish Tacos,Seafood,2902.18,8,409,4.7,490,http://images.media-allrecipes.com/userphotos/140x140/00/32/91/329107.jpg
956,http://allrecipes.com/recipe/crunchy-oven-fried-tilapia/detail.aspx,Crunchy Oven Fried Tilapia,Seafood,616.89,4,209,4.03,119,http://images.media-allrecipes.com/userphotos/140x140/00/62/44/624421.jpg
957,http://allrecipes.com/recipe/my-best-clam-chowder/detail.aspx,My Best Clam Chowder,Seafood,2545.08,8,501,4.62,399,http://images.media-allrecipes.com/userphotos/140x140/01/09/88/1098856.jpg
958,http://allrecipes.com/recipe/sesame-shrimp-stir-fry/detail.aspx,Sesame Shrimp Stir-Fry,Seafood,1764.63,4,395,4.26,82,http://images.media-allrecipes.com/userphotos/140x140/00/63/76/637679.jpg
959,http://allrecipes.com/recipe/linguine-with-clam-sauce/detail.aspx,Linguine with Clam Sauce,Seafood,987.85,4,878,4.57,58,http://images.media-allrecipes.com/userphotos/140x140/00/59/62/596286.jpg
960,http://allrecipes.com/recipe/colleens-slow-cooker-jambalaya/detail.aspx,Colleen's Slow Cooker Jambalaya,Seafood,2794.83,12,235,4.48,425,http://images.media-allrecipes.com/userphotos/140x140/00/38/70/387042.jpg
961,http://allrecipes.com/recipe/honey-walnut-shrimp/detail.aspx,Honey Walnut Shrimp,Seafood,1449.14,4,605,4.53,122,http://images.media-allrecipes.com/userphotos/140x140/00/27/25/272522.jpg
962,http://allrecipes.com/recipe/shrimp-fried-rice-ii/detail.aspx,Shrimp Fried Rice II,Seafood,1583.95,4,484,4.31,86,http://images.media-allrecipes.com/userphotos/140x140/00/06/91/69193.jpg
963,http://allrecipes.com/recipe/scallops-with-white-wine-sauce-ii/detail.aspx,Scallops with White Wine Sauce II,Seafood,780.73,4,298,4.55,66,http://images.media-allrecipes.com/userphotos/140x140/00/01/49/14906.jpg
964,http://allrecipes.com/recipe/almond-crusted-halibut-crystal-symphony/detail.aspx,Almond-Crusted Halibut Crystal Symphony,Seafood,1613.48,6,613,4.69,74,http://images.media-allrecipes.com/userphotos/140x140/00/04/07/40754.jpg
965,http://allrecipes.com/recipe/fish-in-foil/detail.aspx,Fish in Foil,Seafood,375.8,2,213,4.26,73,http://images.media-allrecipes.com/userphotos/140x140/00/81/29/812934.jpg
966,http://allrecipes.com/recipe/easy-bake-fish/detail.aspx,Easy Bake Fish,Seafood,788.3,4,368,4.14,70,http://images.media-allrecipes.com/userphotos/140x140/00/23/06/230625.jpg
967,http://allrecipes.com/recipe/easy-tuna-casserole/detail.aspx,Easy Tuna Casserole,Seafood,1342,8,469,4.28,294,http://images.media-allrecipes.com/userphotos/140x140/02/38/08/2380889.jpg
968,http://allrecipes.com/recipe/shrimp-and-feta-cheese-pasta/detail.aspx,Shrimp and Feta Cheese Pasta,Seafood,1395.32,5,603,4.36,121,http://images.media-allrecipes.com/userphotos/140x140/00/25/46/254603.jpg
969,http://allrecipes.com/recipe/tilapia-with-creamy-sauce/detail.aspx,Tilapia with Creamy Sauce,Seafood,612.52,4,173,3.69,52,http://images.media-allrecipes.com/userphotos/140x140/00/45/51/455110.jpg
970,http://allrecipes.com/recipe/salmon-with-tomatoes/detail.aspx,Salmon with Tomatoes,Seafood,1350.79,2,955,4.64,80,http://images.media-allrecipes.com/userphotos/140x140/00/37/94/379433.jpg
971,http://allrecipes.com/recipe/karyns-cream-of-crab-soup/detail.aspx,Karyn's Cream of Crab Soup,Seafood,1820.78,6,543,4.77,73,http://images.media-allrecipes.com/userphotos/140x140/00/42/43/424351.jpg
972,http://allrecipes.com/recipe/sea-bass-cuban-style/detail.aspx,Sea Bass Cuban Style,Seafood,2218.67,4,444,4.57,65,http://images.media-allrecipes.com/userphotos/140x140/00/10/78/107812.jpg
973,http://allrecipes.com/recipe/seafood-pasta-salad/detail.aspx,Seafood Pasta Salad,Seafood,1381.77,8,436,4.39,51,http://images.media-allrecipes.com/userphotos/140x140/00/27/20/272054.jpg
974,http://allrecipes.com/recipe/shrimply-delicious-shrimp-salad/detail.aspx,Shrimply Delicious Shrimp Salad,Seafood,999.6,6,312,4.47,51,http://images.media-allrecipes.com/userphotos/140x140/00/67/64/676443.jpg
975,http://allrecipes.com/recipe/asian-salmon/detail.aspx,Asian Salmon,Seafood,2135.11,8,388,4.52,151,http://images.media-allrecipes.com/userphotos/140x140/00/05/79/57980.jpg
976,http://allrecipes.com/recipe/dijon-crusted-halibut/detail.aspx,Dijon Crusted Halibut,Seafood,625.83,4,318,4.14,51,http://images.media-allrecipes.com/userphotos/140x140/01/55/66/1556674.jpg
977,http://allrecipes.com/recipe/shrimp-scampi-bake/detail.aspx,Shrimp Scampi Bake,Seafood,1193.44,6,420,4.59,565,http://images.media-allrecipes.com/userphotos/140x140/00/03/45/34506.jpg
978,http://allrecipes.com/recipe/beer-batter-fish-made-great/detail.aspx,Beer Batter Fish Made Great,Seafood,3246.35,8,447,4.16,135,http://images.media-allrecipes.com/userphotos/140x140/00/04/34/43490.jpg
979,http://allrecipes.com/recipe/the-best-thai-coconut-soup/detail.aspx,The Best Thai Coconut Soup,Seafood,2779.23,8,375,4.64,115,http://images.media-allrecipes.com/userphotos/140x140/00/80/93/809378.jpg
980,http://allrecipes.com/recipe/salmon-with-brown-sugar-and-bourbon-glaze/detail.aspx,Salmon with Brown Sugar and Bourbon Glaze,Seafood,914.53,4,561,4.38,74,http://images.media-allrecipes.com/userphotos/140x140/00/20/83/208381.jpg
981,http://allrecipes.com/recipe/salmon-with-dill/detail.aspx,Salmon with Dill,Seafood,488.05,4,262,4.58,131,http://images.media-allrecipes.com/userphotos/140x140/01/11/37/1113739.jpg
982,http://allrecipes.com/recipe/salmon-with-lemon-and-dill/detail.aspx,Salmon with Lemon and Dill,Seafood,591.47,4,320,4.53,167,http://images.media-allrecipes.com/userphotos/140x140/00/02/85/28562.jpg
983,http://allrecipes.com/recipe/shrimp-fettuccine-alfredo/detail.aspx,Shrimp Fettuccine Alfredo,Seafood,1209.95,6,440,4.36,129,http://images.media-allrecipes.com/userphotos/140x140/00/62/90/629081.jpg
984,http://allrecipes.com/recipe/easy-paella/detail.aspx,Easy Paella,Seafood,3533.97,8,736,4.53,86,http://images.media-allrecipes.com/userphotos/140x140/00/03/71/37114.jpg
985,http://allrecipes.com/recipe/quick-and-easy-tuna-casserole/detail.aspx,Quick and Easy Tuna Casserole,Seafood,1974.29,5,682,4.31,105,http://images.media-allrecipes.com/userphotos/140x140/00/85/93/859392.jpg
986,http://allrecipes.com/recipe/smoked-salmon-spread/detail.aspx,Smoked Salmon Spread,Seafood,804.52,9,219,4.59,56,http://images.media-allrecipes.com/userphotos/140x140/01/78/93/1789345.jpg
987,http://allrecipes.com/recipe/newport-clam-chowder/detail.aspx,Newport Clam Chowder,Seafood,3878.04,8,337,4.72,78,http://images.media-allrecipes.com/userphotos/140x140/00/03/34/33401.jpg
988,http://allrecipes.com/recipe/quick-hoppin-john-soup/detail.aspx,Quick Hoppin' John Soup,Soups and Chili,3523.12,8,307,4.66,61,http://images.media-allrecipes.com/userphotos/140x140/00/76/31/763125.jpg
989,http://allrecipes.com/recipe/absolutely-ultimate-potato-soup/detail.aspx,Absolutely Ultimate Potato Soup,Soups and Chili,3621.08,8,594,4.58,300,http://images.media-allrecipes.com/userphotos/140x140/00/16/96/169656.jpg
990,http://allrecipes.com/recipe/gumbo-style-chicken-creole/detail.aspx,Gumbo Style Chicken Creole,Soups and Chili,1171.6,5,167,4.62,97,http://images.media-allrecipes.com/userphotos/140x140/00/80/28/802815.jpg
991,http://allrecipes.com/recipe/kielbasa-stew/detail.aspx,Kielbasa Stew,Soups and Chili,1710.75,6,297,4.54,69,http://images.media-allrecipes.com/userphotos/140x140/00/18/03/180314.jpg
992,http://allrecipes.com/recipe/quinoa-and-black-bean-chili/detail.aspx,Quinoa and Black Bean Chili,Soups and Chili,3219.79,10,233,4.54,59,http://images.media-allrecipes.com/userphotos/140x140/00/61/04/610479.jpg
993,http://allrecipes.com/recipe/new-england-clam-chowder-i/detail.aspx,New England Clam Chowder I,Soups and Chili,2664.97,8,396,4.47,116,http://images.media-allrecipes.com/userphotos/140x140/01/06/57/1065736.jpg
994,http://allrecipes.com/recipe/cream-of-broccoli-soup-i/detail.aspx,Cream of Broccoli Soup I,Soups and Chili,2267.2,6,205,4.43,74,http://images.media-allrecipes.com/userphotos/140x140/00/92/33/923377.jpg
995,http://allrecipes.com/recipe/chicken-and-gnocchi-soup/detail.aspx,Chicken and Gnocchi Soup,Soups and Chili,2727.27,6,398,4.73,144,http://images.media-allrecipes.com/userphotos/140x140/01/05/67/1056736.jpg
996,http://allrecipes.com/recipe/cream-of-cauliflower-soup-ii/detail.aspx,Cream of Cauliflower Soup II,Soups and Chili,2613.28,6,194,4.28,72,http://images.media-allrecipes.com/userphotos/140x140/00/93/43/934349.jpg
997,http://allrecipes.com/recipe/creamy-broccoli-soup/detail.aspx,Creamy Broccoli Soup,Soups and Chili,1113.38,5,161,4.48,81,http://images.media-allrecipes.com/userphotos/140x140/00/78/74/787446.jpg
998,http://allrecipes.com/recipe/old-fashioned-potato-soup/detail.aspx,Old-Fashioned Potato Soup,Soups and Chili,3126.05,6,338,4.71,58,http://images.media-allrecipes.com/userphotos/140x140/00/73/44/734462.jpg
999,http://allrecipes.com/recipe/cream-of-spinach-soup/detail.aspx,Cream of Spinach Soup,Soups and Chili,1463.25,4,227,4.53,57,http://images.media-allrecipes.com/userphotos/140x140/00/17/41/174195.jpg
1000,http://allrecipes.com/recipe/white-bean-chicken-chili/detail.aspx,White Bean Chicken Chili,Soups and Chili,2721.05,9,220,4.68,215,http://images.media-allrecipes.com/userphotos/140x140/00/80/43/804385.jpg
1001,http://allrecipes.com/recipe/spicy-chicken-and-sweet-potato-stew/detail.aspx,Spicy Chicken and Sweet Potato Stew,Soups and Chili,3116.75,6,361,4.58,60,http://images.media-allrecipes.com/userphotos/140x140/00/75/83/758360.jpg
1002,http://allrecipes.com/recipe/stuffed-pepper-soup-i/detail.aspx,Stuffed Pepper Soup I,Soups and Chili,3059.3,10,384,4.42,55,http://images.media-allrecipes.com/userphotos/140x140/01/00/68/1006801.jpg
1003,http://allrecipes.com/recipe/slow-cooker-lentil-and-ham-soup/detail.aspx,Slow Cooker Lentil and Ham Soup,Soups and Chili,1982.52,6,222,4.51,145,http://images.media-allrecipes.com/userphotos/140x140/00/38/38/383835.jpg
1004,http://allrecipes.com/recipe/potato-broccoli-and-cheese-soup/detail.aspx,Potato  Broccoli and Cheese Soup,Soups and Chili,3300.4,6,448,4.47,79,http://images.media-allrecipes.com/userphotos/140x140/00/04/17/41721.jpg
1005,http://allrecipes.com/recipe/toscana-soup/detail.aspx,Toscana Soup,Soups and Chili,2089.58,5,271,4.67,89,http://images.media-allrecipes.com/userphotos/140x140/00/04/57/45766.jpg
1006,http://allrecipes.com/recipe/chicken-tortilla-soup-v/detail.aspx,Chicken Tortilla Soup V,Soups and Chili,1840.73,4,486,4.72,439,http://images.media-allrecipes.com/userphotos/140x140/00/07/75/77534.jpg
1007,http://allrecipes.com/recipe/italian-wedding-soup-i/detail.aspx,Italian Wedding Soup I,Soups and Chili,2019.74,4,438,4.67,181,http://images.media-allrecipes.com/userphotos/140x140/00/95/97/959714.jpg
1008,http://allrecipes.com/recipe/beer-cheese-soup-ii/detail.aspx,Beer Cheese Soup II,Soups and Chili,1596.98,6,345,4.07,56,http://images.media-allrecipes.com/userphotos/140x140/00/92/79/927945.jpg
1009,http://allrecipes.com/recipe/pumpkin-turkey-chili/detail.aspx,Pumpkin Turkey Chili,Soups and Chili,1890.36,6,285,4.28,264,http://images.media-allrecipes.com/userphotos/140x140/00/27/39/273905.jpg
1010,http://allrecipes.com/recipe/cream-of-fresh-asparagus-soup-ii/detail.aspx,Cream of Fresh Asparagus Soup II,Soups and Chili,1308.27,4,196,4.69,104,http://images.media-allrecipes.com/userphotos/140x140/00/48/65/486531.jpg
1011,http://allrecipes.com/recipe/quick-and-easy-clam-chowder/detail.aspx,Quick and Easy Clam Chowder,Soups and Chili,3015.4,10,425,4.7,84,http://images.media-allrecipes.com/userphotos/140x140/00/00/71/7197.jpg
1012,http://allrecipes.com/recipe/slow-cooker-chicken-pot-pie-stew/detail.aspx,Slow Cooker Chicken Pot Pie Stew,Soups and Chili,5361.6,16,263,4.09,126,http://images.media-allrecipes.com/userphotos/140x140/01/06/05/1060587.jpg
1013,http://allrecipes.com/recipe/easy-white-chili/detail.aspx,Easy White Chili,Soups and Chili,4293.9,8,521,4.65,80,http://images.media-allrecipes.com/userphotos/140x140/01/00/86/1008694.jpg
1014,http://allrecipes.com/recipe/vegetarian-tortilla-stew/detail.aspx,Vegetarian Tortilla Stew,Soups and Chili,1852.75,4,347,4.76,50,http://images.media-allrecipes.com/userphotos/140x140/00/18/56/185678.jpg
1015,http://allrecipes.com/recipe/butternut-squash-soup/detail.aspx,Butternut Squash Soup,Soups and Chili,2131.89,6,397,4.49,487,http://images.media-allrecipes.com/userphotos/140x140/00/06/08/60892.jpg
1016,http://allrecipes.com/recipe/cream-of-asparagus-soup-i/detail.aspx,Cream of Asparagus Soup I,Soups and Chili,2480.08,6,211,4.82,83,http://images.media-allrecipes.com/userphotos/140x140/00/17/50/175010.jpg
1017,http://allrecipes.com/recipe/slow-cooker-manly-stew/detail.aspx,Slow Cooker Manly Stew,Soups and Chili,2000.8,12,402,4.38,56,http://images.media-allrecipes.com/userphotos/140x140/00/42/38/423851.jpg
1018,http://allrecipes.com/recipe/italian-sausage-soup/detail.aspx,Italian Sausage Soup,Soups and Chili,2483.03,6,385,4.81,503,http://images.media-allrecipes.com/userphotos/140x140/00/04/40/44019.jpg
1019,http://allrecipes.com/recipe/eggplant-supper-soup/detail.aspx,Eggplant Supper Soup,Soups and Chili,2941.26,8,206,4.73,64,http://images.media-allrecipes.com/userphotos/140x140/00/02/24/22486.jpg
1020,http://allrecipes.com/recipe/cincinnati-chili-i/detail.aspx,Cincinnati Chili I,Soups and Chili,2128.04,8,427,4.33,112,http://images.media-allrecipes.com/userphotos/140x140/01/13/16/1131688.jpg
1021,http://allrecipes.com/recipe/award-winning-chili/detail.aspx,Award Winning Chili,Soups and Chili,2333.04,8,373,4.58,104,http://images.media-allrecipes.com/userphotos/140x140/00/05/01/50113.jpg
1022,http://allrecipes.com/recipe/cabbage-jambalaya/detail.aspx,Cabbage Jambalaya,Soups and Chili,3069.56,6,624,4.39,59,http://images.media-allrecipes.com/userphotos/140x140/00/04/51/45196.jpg
1023,http://allrecipes.com/recipe/spicy-sweet-potato-and-coconut-soup/detail.aspx,Spicy Sweet Potato and Coconut Soup,Soups and Chili,2071.59,6,306,4.61,57,http://images.media-allrecipes.com/userphotos/140x140/00/20/10/201041.jpg
1024,http://allrecipes.com/recipe/wisconsin-cheese-soup-ii/detail.aspx,Wisconsin Cheese Soup II,Soups and Chili,1377.66,4,449,4.33,52,http://images.media-allrecipes.com/userphotos/140x140/00/03/06/30680.jpg
1025,http://allrecipes.com/recipe/white-chili-i/detail.aspx,White Chili I,Soups and Chili,1467.87,4,357,4.45,110,http://images.media-allrecipes.com/userphotos/140x140/00/09/45/94525.jpg
1026,http://allrecipes.com/recipe/quick-and-easy-vegetable-soup/detail.aspx,Quick and Easy Vegetable Soup,Soups and Chili,2195.06,6,116,4.66,58,http://images.media-allrecipes.com/userphotos/140x140/00/07/02/70298.jpg
1027,http://allrecipes.com/recipe/classic-goulash/detail.aspx,Classic Goulash,Soups and Chili,3859.45,8,386,4.39,206,http://images.media-allrecipes.com/userphotos/140x140/00/57/00/570072.jpg
1028,http://allrecipes.com/recipe/italian-sausage-soup-with-tortellini/detail.aspx,Italian Sausage Soup with Tortellini,Soups and Chili,3562.87,8,324,4.81,405,http://images.media-allrecipes.com/userphotos/140x140/01/04/27/1042758.jpg
1029,http://allrecipes.com/recipe/terrific-turkey-chili/detail.aspx,Terrific Turkey Chili,Soups and Chili,3402.23,6,506,4.81,144,http://images.media-allrecipes.com/userphotos/140x140/02/27/88/2278857.jpg
1030,http://allrecipes.com/recipe/irish-lamb-stew/detail.aspx,Irish Lamb Stew,Soups and Chili,6425.64,10,672,4.6,104,http://images.media-allrecipes.com/userphotos/140x140/00/90/82/908273.jpg
1031,http://allrecipes.com/recipe/albondigas/detail.aspx,Albondigas,Soups and Chili,2685.15,6,325,4.55,124,http://images.media-allrecipes.com/userphotos/140x140/00/29/54/295469.jpg
1032,http://allrecipes.com/recipe/grandmas-chicken-noodle-soup/detail.aspx,Grandma's Chicken Noodle Soup,Soups and Chili,3809.73,12,147,4.48,254,http://images.media-allrecipes.com/userphotos/140x140/00/61/66/616697.jpg
1033,http://allrecipes.com/recipe/apricot-lentil-soup/detail.aspx,Apricot Lentil Soup,Soups and Chili,1695.7,6,263,4.54,61,http://images.media-allrecipes.com/userphotos/140x140/00/47/15/471508.jpg
1034,http://allrecipes.com/recipe/split-pea-soup/detail.aspx,Split Pea Soup,Soups and Chili,3757.26,6,310,4.65,225,http://images.media-allrecipes.com/userphotos/140x140/00/18/71/187104.jpg
1035,http://allrecipes.com/recipe/slow-cooked-chili/detail.aspx,Spicy Slow-Cooked Chili,Soups and Chili,3297.3,10,308,4.5,186,http://images.media-allrecipes.com/userphotos/140x140/00/84/60/846043.jpg
1036,http://allrecipes.com/recipe/moroccan-lentil-soup/detail.aspx,Moroccan Lentil Soup,Soups and Chili,3190.42,6,329,4.41,116,http://images.media-allrecipes.com/userphotos/140x140/00/26/27/262727.jpg
1037,http://allrecipes.com/recipe/baked-potato-soup-v/detail.aspx,Baked Potato Soup V,Soups and Chili,4253.47,12,440,4.63,201,http://images.media-allrecipes.com/userphotos/140x140/00/10/88/108866.jpg
1038,http://allrecipes.com/recipe/wonton-soup/detail.aspx,Wonton Soup,Soups and Chili,1122.1,8,145,4.51,78,http://images.media-allrecipes.com/userphotos/140x140/00/32/99/329902.jpg
1039,http://allrecipes.com/recipe/curried-butternut-squash-and-pear-soup/detail.aspx,Curried Butternut Squash and Pear Soup,Soups and Chili,2327.63,8,167,4.76,58,http://images.media-allrecipes.com/userphotos/140x140/00/18/18/181850.jpg
1040,http://allrecipes.com/recipe/cindys-awesome-clam-chowder/detail.aspx,Cindy's Awesome Clam Chowder,Soups and Chili,2846.3,6,681,4.8,124,http://images.media-allrecipes.com/userphotos/140x140/00/29/78/297888.jpg
1041,http://allrecipes.com/recipe/simple-turkey-chili/detail.aspx,Simple Turkey Chili,Soups and Chili,2308.9,8,185,4.57,304,http://images.media-allrecipes.com/userphotos/140x140/00/34/71/347115.jpg
1042,http://allrecipes.com/recipe/ham-and-beans/detail.aspx,Ham and Beans,Soups and Chili,825.33,7,300,4.33,93,http://images.media-allrecipes.com/userphotos/140x140/01/18/50/1185051.jpg
1043,http://allrecipes.com/recipe/corrigans-minestrone/detail.aspx,Corrigan's Minestrone,Soups and Chili,4353.31,12,221,4.26,57,http://images.media-allrecipes.com/userphotos/140x140/00/40/71/407144.jpg
1044,http://allrecipes.com/recipe/french-onion-soup-i/detail.aspx,French Onion Soup I,Soups and Chili,2377.07,4,732,4.46,83,http://images.media-allrecipes.com/userphotos/140x140/00/02/76/27690.jpg
1045,http://allrecipes.com/recipe/mamas-italian-wedding-soup/detail.aspx,Mama's Italian Wedding Soup,Soups and Chili,2870.4,10,169,4.66,149,http://images.media-allrecipes.com/userphotos/140x140/00/83/84/838431.jpg
1046,http://allrecipes.com/recipe/newport-clam-chowder/detail.aspx,Newport Clam Chowder,Soups and Chili,3878.04,8,337,4.72,78,http://images.media-allrecipes.com/userphotos/140x140/00/03/34/33401.jpg
1047,http://allrecipes.com/recipe/chicken-wild-rice-soup-i/detail.aspx,Chicken Wild Rice Soup I,Soups and Chili,3597.25,8,529,4.69,146,http://images.media-allrecipes.com/userphotos/140x140/00/16/72/167215.jpg
1048,http://allrecipes.com/recipe/pasta-fagioli/detail.aspx,Pasta Fagioli,Soups and Chili,1492.24,4,225,4.53,73,http://images.media-allrecipes.com/userphotos/140x140/01/12/04/1120448.jpg
1049,http://allrecipes.com/recipe/curried-carrot-soup/detail.aspx,Curried Carrot Soup,Soups and Chili,2485.8,6,133,4.29,63,http://images.media-allrecipes.com/userphotos/140x140/00/61/16/611675.jpg
1050,http://allrecipes.com/recipe/mexican-chicken-corn-chowder/detail.aspx,Mexican Chicken Corn Chowder,Soups and Chili,2453.38,8,367,4.6,147,http://images.media-allrecipes.com/userphotos/140x140/00/13/67/136743.jpg
1051,http://allrecipes.com/recipe/creamy-chicken-and-wild-rice-soup/detail.aspx,Creamy Chicken and Wild Rice Soup,Soups and Chili,2299.3,8,462,4.77,549,http://images.media-allrecipes.com/userphotos/140x140/00/57/28/572865.jpg
1052,http://allrecipes.com/recipe/cream-soup-base/detail.aspx,Cream Soup Base,Soups and Chili,657.98,8,156,4.74,69,http://images.media-allrecipes.com/userphotos/140x140/00/35/16/351646.jpg
1053,http://allrecipes.com/recipe/special-irish-beef-stew/detail.aspx,Special Irish Beef Stew,Soups and Chili,3063.33,6,435,4.43,51,http://images.media-allrecipes.com/userphotos/140x140/00/06/87/68712.jpg
1054,http://allrecipes.com/recipe/chicken-and-dumplings-iii/detail.aspx,Chicken and Dumplings III,Soups and Chili,1600.56,4,393,4.47,130,http://images.media-allrecipes.com/userphotos/140x140/02/33/58/2335800.jpg
1055,http://allrecipes.com/recipe/ultimate-potato-soup/detail.aspx,Ultimate Potato Soup,Soups and Chili,3408.25,12,241,4.73,95,http://images.media-allrecipes.com/userphotos/140x140/00/06/68/66833.jpg
1056,http://allrecipes.com/recipe/french-onion-soup-v/detail.aspx,French Onion Soup V,Soups and Chili,2634.46,6,476,4.37,68,http://images.media-allrecipes.com/userphotos/140x140/00/28/13/281365.jpg
